rsm_name,customer_segment,support_status,credential,state,years_in_practice,practice_structure,referral_source,tests_interested_in,competitors_used,samples_per_week,hs_latest_source,customer_count,revenue,revenue_per_customer
Breanne Murcek,Existing (Pre-2025),With Support,Others,NM,null,null,null,null,Diagnostic Solutions;Doctors Data,null,DIRECT_TRAFFIC,1,950.0,950.0
Breanne Murcek,Existing (Pre-2025),No Support,MD,AZ,4-10 years,Programs (6 Month),Practitioner Referral,Gut Health;Neural Health;Toxins,null,null,DIRECT_TRAFFIC,1,900.0,900.0
Breanne Murcek,Existing (Pre-2025),With Support,MD,AZ,null,null,null,Hormones;Nutrients;Toxins,null,null,OFFLINE,1,850.0,850.0
Breanne Murcek,Existing (Pre-2025),With Support,Others,NM,11+ years,null,Google Search,Nutrients,null,1-3,EMAIL_MARKETING,1,840.0,840.0
Breanne Murcek,Existing (Pre-2025),No Support,NP,AZ,null,null,null,null,null,null,DIRECT_TRAFFIC,1,840.0,840.0
Breanne Murcek,Existing (Pre-2025),With Support,DC,NE,11+ years,null,null,null,Cyrex Labs;Doctors Data;Boston Heart;Great Plans/Mosaic;Genova;ZRT;Dutch,null,ORGANIC_SEARCH,1,840.0,840.0
Breanne Murcek,Existing (Pre-2025),No Support,MD,AZ,11+ years,null,null,null,Diagnostic Solutions;IGeneX;Doctors Data;Genova,null,DIRECT_TRAFFIC,1,840.0,840.0
Breanne Murcek,Existing (Pre-2025),With Support,MD,AZ,null,null,null,Longevity,null,null,OFFLINE,1,815.06,815.06
Breanne Murcek,Existing (Pre-2025),With Support,Others,AZ,null,null,null,Gut Health;Food Reactions;Toxins;Hormones;Nutrients;Autoimmune;Longevity;Regenere,null,null,EMAIL_MARKETING,1,756.25,756.25
Breanne Murcek,Existing (Pre-2025),With Support,NP,NE,null,null,null,Gut Health;Food Reactions;Toxins;Autoimmune;Hormones;Infections;Nutrients,Genova,null,DIRECT_TRAFFIC,1,720.0,720.0
Breanne Murcek,Existing (Pre-2025),With Support,MD,AZ,0-3 years,null,Practitioner Referral,Toxins;Autoimmune;Cardiovascular Health;Hormones,Doctors Data;Genova;Great Plans/Mosaic;Oxford/MRT,1-3,DIRECT_TRAFFIC,1,700.0,700.0
Breanne Murcek,Existing (Pre-2025),No Support,Others,AZ,4-10 years,null,null,null,null,null,DIRECT_TRAFFIC,1,700.0,700.0
Breanne Murcek,Existing (Pre-2025),With Support,DC,AZ,11+ years,null,null,Food Reactions;Gut Health;Toxins,null,null,PAID_SEARCH,1,700.0,700.0
Breanne Murcek,Existing (Pre-2025),No Support,NP,AZ,null,null,null,Food Reactions;Gut Health;Toxins,null,null,OFFLINE,1,695.72,695.72
Breanne Murcek,Existing (Pre-2025),No Support,MD,AZ,null,null,null,Gut Health;Neural Health;Toxins;Hormones;Nutrients;Autoimmune,Diagnostic Solutions;Genova;Great Plans/Mosaic;Dutch,null,EMAIL_MARKETING,1,694.58,694.58
Breanne Murcek,Existing (Pre-2025),With Support,RD,AZ,11+ years,null,null,null,null,1-3,EMAIL_MARKETING,1,692.81,692.81
Breanne Murcek,Existing (Pre-2025),With Support,MD,AZ,0-3 years,Programs,null,Gut Health;Neural Health;Toxins;Hormones;Autoimmune;Longevity,IGeneX;Doctors Data;ZRT;Genova;Great Plans/Mosaic,4-10,DIRECT_TRAFFIC,1,680.0,680.0
Breanne Murcek,Existing (Pre-2025),No Support,MD,AZ,11+ years,null,Patient Requested Testing,Toxins,Great Plans/Mosaic,1-3,DIRECT_TRAFFIC,1,650.0,650.0
Breanne Murcek,Existing (Pre-2025),No Support,MD,AZ,11+ years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,609.99,609.99
Breanne Murcek,Existing (Pre-2025),No Support,Others,AZ,4-10 years,null,Other,Food Reactions,Dutch;Diagnostic Solutions,1-3,REFERRALS,1,609.47,609.47
Breanne Murcek,Existing (Pre-2025),With Support,DC,AZ,11+ years,Pay-for-Service,Practitioner Referral,Gut Health;Food Reactions;Toxins;Hormones,null,1-3,DIRECT_TRAFFIC,1,600.0,600.0
Breanne Murcek,Existing (Pre-2025),With Support,RD,NE,11+ years,null,null,null,null,1-3,EMAIL_MARKETING,1,540.0,540.0
Breanne Murcek,Existing (Pre-2025),No Support,RD,MN,null,null,null,null,null,null,DIRECT_TRAFFIC,1,520.0,520.0
Breanne Murcek,Existing (Pre-2025),No Support,Others,AZ,4-10 years,Pay-for-Service,Practitioner Referral,Gut Health;Food Reactions;Toxins;Nutrients,Great Plans/Mosaic;Diagnostic Solutions;Dutch,1-3,EMAIL_MARKETING,1,520.0,520.0
Breanne Murcek,Existing (Pre-2025),No Support,Others,CO,11+ years,null,null,null,null,null,REFERRALS,1,520.0,520.0
Breanne Murcek,Existing (Pre-2025),With Support,MD,NM,11+ years,null,null,Gut Health;Toxins,Dutch;Boston Heart,11-20,DIRECT_TRAFFIC,1,516.46,516.46
Breanne Murcek,Existing (Pre-2025),No Support,Others,NE,4-10 years,null,null,null,Oxford/MRT;Dutch;Diagnostic Solutions,1-3,PAID_SEARCH,1,500.0,500.0
Breanne Murcek,Existing (Pre-2025),No Support,NP,AZ,null,Pay-for-Service,Practitioner Referral,Gut Health;Toxins;Hormones;Autoimmune,null,null,DIRECT_TRAFFIC,1,500.0,500.0
Breanne Murcek,Existing (Pre-2025),No Support,NP,NM,0-3 years,null,Patient Requested Testing,null,null,4-10,ORGANIC_SEARCH,1,500.0,500.0
Breanne Murcek,Existing (Pre-2025),No Support,Others,AZ,11+ years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,500.0,500.0
Breanne Murcek,Existing (Pre-2025),With Support,ND,AZ,null,null,null,null,null,null,DIRECT_TRAFFIC,1,499.0,499.0
Breanne Murcek,Existing (Pre-2025),With Support,Others,NM,0-3 years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,499.0,499.0
Breanne Murcek,Existing (Pre-2025),No Support,DO,AZ,11+ years,null,null,null,Dutch;Microbiome Labs,4-10,DIRECT_TRAFFIC,1,489.82,489.82
Breanne Murcek,Existing (Pre-2025),No Support,Others,NE,null,null,null,null,null,null,OFFLINE,1,459.99,459.99
Breanne Murcek,Existing (Pre-2025),No Support,NP,NM,null,null,null,null,null,null,OFFLINE,1,450.0,450.0
Breanne Murcek,Existing (Pre-2025),With Support,MD,AZ,11+ years,Pay-for-Service,Google Search,Longevity;Cardiovascular Health;Nutrients;Hormones;Toxins;NutriProZ;Autoimmune;Gut Health;Regenere;Neural Health,null,null,EMAIL_MARKETING,1,442.66,442.66
Breanne Murcek,Existing (Pre-2025),With Support,NP,AZ,0-3 years,Pay-for-Service,Practitioner Referral,Gut Health;Toxins;Food Reactions,,1-3,DIRECT_TRAFFIC,1,440.0,440.0
Breanne Murcek,Existing (Pre-2025),No Support,MD,US_OTHER,null,null,null,null,null,null,OFFLINE,1,433.74,433.74
Breanne Murcek,Existing (Pre-2025),No Support,DC,AZ,11+ years,null,null,null,null,1-3,PAID_SEARCH,1,430.0,430.0
Breanne Murcek,Existing (Pre-2025),No Support,NP,AZ,null,null,Practitioner Referral,null,null,null,EMAIL_MARKETING,1,420.0,420.0
Breanne Murcek,Existing (Pre-2025),No Support,DC,AZ,11+ years,null,null,Gut Health;Food Reactions;Nutrients,Doctors Data;SpectraCell,1-3,DIRECT_TRAFFIC,1,420.0,420.0
Breanne Murcek,Existing (Pre-2025),No Support,Others,AZ,11+ years,null,null,null,IGeneX;Microbiome Labs;Doctors Data;Great Plans/Mosaic;Genova,1-3,PAID_SEARCH,1,420.0,420.0
Breanne Murcek,Existing (Pre-2025),With Support,Others,NE,null,null,Google Search,Neural Health,null,null,EMAIL_MARKETING,1,400.0,400.0
Breanne Murcek,Existing (Pre-2025),No Support,ND,AZ,4-10 years,Pay-for-Service,Practitioner Referral,Gut Health;Food Reactions;Toxins;Hormones;Nutrients;Autoimmune,Great Plans/Mosaic,null,REFERRALS,1,400.0,400.0
Breanne Murcek,Existing (Pre-2025),No Support,Others,NM,null,null,null,Food Reactions;Cardiovascular Health;Nutrients;Autoimmune,null,null,EMAIL_MARKETING,1,400.0,400.0
Breanne Murcek,Existing (Pre-2025),No Support,Others,AZ,0-3 years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,400.0,400.0
Breanne Murcek,Existing (Pre-2025),No Support,NP,AZ,null,null,null,Neural Health;Toxins;Hormones;Nutrients,null,null,DIRECT_TRAFFIC,1,368.26,368.26
Breanne Murcek,Existing (Pre-2025),With Support,Others,AZ,4-10 years,null,Vibrant Sales Rep,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Longevity;Infections;Hormones;Food Reactions;Cardiovascular Health,Diagnostic Solutions;Dutch;BiomeFX;Cyrex Labs;Doctors Data;Microbiome Labs;SpectraCell;ZRT;Genova;Great Plans/Mosaic;Boston Heart,1-3,DIRECT_TRAFFIC,1,300.0,300.0
Breanne Murcek,Existing (Pre-2025),No Support,Others,AZ,4-10 years,null,null,null,null,null,EMAIL_MARKETING,1,297.05,297.05
Breanne Murcek,Existing (Pre-2025),With Support,MD,AZ,11+ years,null,null,null,Doctors Data;IGeneX;Genova;Great Plans/Mosaic;Microbiome Labs,1-3,DIRECT_TRAFFIC,1,280.33,280.33
Breanne Murcek,Existing (Pre-2025),No Support,ND,AZ,null,null,Practitioner Referral,Gut Health;Toxins;Autoimmune;Hormones;Food Reactions;Infections,null,null,ORGANIC_SEARCH,1,274.49,274.49
Breanne Murcek,Existing (Pre-2025),With Support,MD,AZ,null,null,null,Cardiovascular Health;Gut Health;Toxins,null,null,OFFLINE,1,270.0,270.0
Breanne Murcek,Existing (Pre-2025),No Support,DO,NM,11+ years,null,null,null,null,1-3,REFERRALS,1,270.0,270.0
Breanne Murcek,Existing (Pre-2025),No Support,DC,AZ,11+ years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,240.78,240.78
Breanne Murcek,Existing (Pre-2025),No Support,Others,AZ,4-10 years,null,null,Nutrients;Longevity;Hormones;Gut Health,null,1-3,ORGANIC_SEARCH,1,225.0,225.0
Breanne Murcek,Existing (Pre-2025),No Support,ND,AZ,4-10 years,null,Vibrant Sales Rep,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Longevity;Infections;Hormones;Food Reactions;Cardiovascular Health,null,1-3,ORGANIC_SEARCH,1,200.0,200.0
Breanne Murcek,Existing (Pre-2025),With Support,MD,AZ,null,null,Vibrant Sales Rep,Food Reactions;Hormones;Gut Health,null,null,DIRECT_TRAFFIC,1,200.0,200.0
Breanne Murcek,Existing (Pre-2025),With Support,MD,AZ,11+ years,null,Patient Requested Testing,Neural Health,null,4-10,EMAIL_MARKETING,1,96.0,96.0
Breanne Murcek,One-Timer (2025),With Support,DO,AZ,null,null,Google Search,Gut Health;Neural Health;Food Reactions;Toxins;Cardiovascular Health;Longevity;Autoimmune;Infections;Nutrients;Hormones,null,null,DIRECT_TRAFFIC,1,1900.0,1900.0
Breanne Murcek,One-Timer (2025),No Support,MD,US_OTHER,null,null,null,null,null,null,OFFLINE,3,1868.04,622.68
Breanne Murcek,One-Timer (2025),With Support,Others,AZ,0-3 years,null,Practitioner Referral,Gut Health;Cardiovascular Health;Neural Health;Food Reactions;Toxins;Hormones;Nutrients;Infections;Autoimmune;Longevity,Dutch,1-3,DIRECT_TRAFFIC,1,1400.0,1400.0
Breanne Murcek,One-Timer (2025),No Support,RD,AZ,null,null,Practitioner Referral,Gut Health;Toxins;Neural Health;Hormones;Nutrients;Infections;Autoimmune;Longevity,null,null,DIRECT_TRAFFIC,1,1130.0,1130.0
Breanne Murcek,One-Timer (2025),With Support,NP,AZ,0-3 years,null,Practitioner Referral,Gut Health;Cardiovascular Health;Toxins;Hormones;Nutrients;Longevity,null,11-20,DIRECT_TRAFFIC,1,1030.0,1030.0
Breanne Murcek,One-Timer (2025),No Support,DC,NE,4-10 years,null,null,null,null,null,EMAIL_MARKETING,1,1000.0,1000.0
Breanne Murcek,One-Timer (2025),No Support,MD,AZ,null,null,Practitioner Referral,Toxins;Hormones;Nutrients;Longevity;Food Reactions;Neural Health;Cardiovascular Health;Gut Health;Autoimmune;Infections,null,null,DIRECT_TRAFFIC,1,995.57,995.57
Breanne Murcek,One-Timer (2025),With Support,DO,NM,4-10 years,null,Patient Requested Testing,Longevity;Infections;Hormones;Food Reactions;Cardiovascular Health;Gut Health;Neural Health;Toxins;Nutrients;Autoimmune,Genova,1-3,EMAIL_MARKETING,1,960.0,960.0
Breanne Murcek,One-Timer (2025),With Support,NP,AZ,4-10 years,null,Patient Requested Testing,Gut Health;Cardiovascular Health;Neural Health;Food Reactions;Toxins;Infections;Autoimmune;Longevity,null,1-3,DIRECT_TRAFFIC,1,850.0,850.0
Breanne Murcek,One-Timer (2025),No Support,NP,AZ,null,null,null,null,null,null,OFFLINE,1,760.0,760.0
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,11+ years,null,Conference/Event,Gut Health;Hormones;Nutrients;Cardiovascular Health;Toxins;Food Reactions,Diagnostic Solutions;ZRT;Doctors Data;Genova;Great Plans/Mosaic;Boston Heart,1-3,DIRECT_TRAFFIC,1,700.0,700.0
Breanne Murcek,One-Timer (2025),With Support,Others,AZ,null,null,Conference/Event,Gut Health;Hormones;Longevity;Toxins,null,null,DIRECT_TRAFFIC,1,700.0,700.0
Breanne Murcek,One-Timer (2025),With Support,NP,AZ,null,null,Google Search,Food Reactions;Gut Health;Toxins,null,null,REFERRALS,1,700.0,700.0
Breanne Murcek,One-Timer (2025),With Support,RD,AZ,null,null,Conference/Event,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Cardiovascular Health;Food Reactions;Hormones;Infections;Longevity,null,null,DIRECT_TRAFFIC,1,700.0,700.0
Breanne Murcek,One-Timer (2025),With Support,DC,AZ,11+ years,null,Practitioner Referral,Gut Health;Cardiovascular Health;Neural Health;Food Reactions;Toxins;Hormones;Nutrients;Infections;Autoimmune;Longevity,null,null,DIRECT_TRAFFIC,1,660.0,660.0
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,null,null,Patient Requested Testing,Toxins,null,null,ORGANIC_SEARCH,1,650.0,650.0
Breanne Murcek,One-Timer (2025),With Support,NP,AZ,0-3 years,Programs,null,Gut Health;Food Reactions;Neural Health;Toxins;Hormones;Nutrients;Autoimmune,null,1-3,DIRECT_TRAFFIC,1,650.0,650.0
Breanne Murcek,One-Timer (2025),With Support,DC,NM,null,null,Practitioner Referral,Gut Health;Toxins;Nutrients;Infections;Hormones;Food Reactions,null,null,PAID_SEARCH,1,640.0,640.0
Breanne Murcek,One-Timer (2025),With Support,DC,NM,11+ years,null,Conference/Event,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Cardiovascular Health;Food Reactions;Hormones;Infections;Longevity,Cyrex Labs,1-3,DIRECT_TRAFFIC,1,600.0,600.0
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,11+ years,null,Practitioner Referral,null,null,1-3,REFERRALS,1,600.0,600.0
Breanne Murcek,One-Timer (2025),With Support,Others,AZ,11+ years,null,Patient Requested Testing,Gut Health;Cardiovascular Health;Neural Health;Food Reactions;Toxins;Hormones;Nutrients;Infections;Autoimmune;Longevity,null,1-3,DIRECT_TRAFFIC,1,570.0,570.0
Breanne Murcek,One-Timer (2025),No Support,RD,AZ,11+ years,Pay-for-Service,null,null,null,4-10,DIRECT_TRAFFIC,1,557.75,557.75
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,11+ years,null,null,null,null,1-3,ORGANIC_SEARCH,1,520.0,520.0
Breanne Murcek,One-Timer (2025),With Support,NP,AZ,4-10 years,null,null,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Cardiovascular Health;Food Reactions;Hormones;Infections;Longevity,null,1-3,ORGANIC_SEARCH,1,520.0,520.0
Breanne Murcek,One-Timer (2025),With Support,NP,NE,4-10 years,null,Patient Requested Testing,Toxins;Hormones;Gut Health,Dutch;Diagnostic Solutions;Doctors Data;ZRT;Genova,null,REFERRALS,1,520.0,520.0
Breanne Murcek,One-Timer (2025),No Support,Others,NM,0-3 years,null,Practitioner Referral,Toxins;Gut Health;Nutrients;Autoimmune;Infections;Food Reactions,null,1-3,DIRECT_TRAFFIC,1,520.0,520.0
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,4-10 years,null,Practitioner Referral,Toxins;Gut Health;Longevity,Diagnostic Solutions;Dutch;Microbiome Labs;Doctors Data;Genova;Great Plans/Mosaic,1-3,DIRECT_TRAFFIC,1,520.0,520.0
Breanne Murcek,One-Timer (2025),With Support,Others,AZ,null,null,null,Gut Health;Nutrients;Cardiovascular Health;Hormones;Longevity;Neural Health;Toxins,null,null,DIRECT_TRAFFIC,1,520.0,520.0
Breanne Murcek,One-Timer (2025),With Support,DC,AZ,11+ years,null,Patient Requested Testing,Gut Health;Food Reactions;Toxins;Autoimmune;Hormones;Nutrients;Infections,null,1-3,DIRECT_TRAFFIC,1,520.0,520.0
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,null,null,Practitioner Referral,Toxins;Nutrients;Food Reactions;Hormones;Longevity;Autoimmune;Gut Health,null,null,DIRECT_TRAFFIC,1,520.0,520.0
Breanne Murcek,One-Timer (2025),With Support,NP,NM,4-10 years,null,Practitioner Referral,Gut Health;Toxins;Hormones;Nutrients;Infections;Autoimmune;Longevity;Food Reactions;Cardiovascular Health;Neural Health,null,1-3,DIRECT_TRAFFIC,1,520.0,520.0
Breanne Murcek,One-Timer (2025),No Support,NP,NE,11+ years,null,null,Gut Health;Toxins;Nutrients;Autoimmune;Cardiovascular Health;Hormones;Longevity,null,21+,DIRECT_TRAFFIC,1,520.0,520.0
Breanne Murcek,One-Timer (2025),No Support,RD,AZ,0-3 years,null,Patient Requested Testing,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Food Reactions,Dutch;BiomeFX;Diagnostic Solutions;Genova;Great Plans/Mosaic,1-3,EMAIL_MARKETING,1,520.0,520.0
Breanne Murcek,One-Timer (2025),No Support,MD,AZ,11+ years,null,Patient Requested Testing,Gut Health;Neural Health;Food Reactions;Hormones;Infections;Autoimmune,Doctors Data;ZRT;Dutch;IGeneX,4-10,ORGANIC_SEARCH,1,500.0,500.0
Breanne Murcek,One-Timer (2025),No Support,Others,AZ,null,null,null,null,null,null,OFFLINE,1,500.0,500.0
Breanne Murcek,One-Timer (2025),With Support,NP,AZ,4-10 years,null,Practitioner Referral,Food Reactions;Gut Health;Neural Health;Autoimmune,Diagnostic Solutions;Doctors Data;Great Plans/Mosaic,1-3,DIRECT_TRAFFIC,1,500.0,500.0
Breanne Murcek,One-Timer (2025),With Support,Others,AZ,null,null,Practitioner Referral,Food Reactions;Gut Health;Neural Health;Toxins;Infections;Nutrients;Autoimmune,null,null,DIRECT_TRAFFIC,1,450.0,450.0
Breanne Murcek,One-Timer (2025),With Support,Others,NE,null,null,Google Search,Food Reactions,null,null,DIRECT_TRAFFIC,1,450.0,450.0
Breanne Murcek,One-Timer (2025),With Support,DC,AZ,11+ years,null,Practitioner Referral,Gut Health;Food Reactions;Toxins;Hormones;Nutrients;Infections;Autoimmune;Longevity,Dutch;SpectraCell;Genova;Microbiome Labs,4-10,ORGANIC_SEARCH,1,442.66,442.66
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,11+ years,null,Practitioner Referral,Toxins;Infections;Autoimmune,Cyrex Labs;Doctors Data;ZRT;Dutch,null,DIRECT_TRAFFIC,1,400.0,400.0
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,4-10 years,Pay-for-Service,Google Search,Toxins;Gut Health;Hormones;Nutrients;Autoimmune;Longevity;Infections,Genova;Doctors Data;Great Plans/Mosaic,null,DIRECT_TRAFFIC,1,360.0,360.0
Breanne Murcek,One-Timer (2025),With Support,Others,AZ,null,null,Vibrant Sales Rep,Gut Health;Cardiovascular Health;Food Reactions;Toxins;Hormones;Nutrients;Autoimmune;Longevity,Diagnostic Solutions;Great Plans/Mosaic;Dutch,null,EMAIL_MARKETING,1,360.0,360.0
Breanne Murcek,One-Timer (2025),With Support,NP,AZ,0-3 years,null,Practitioner Referral,Hormones;Nutrients;Food Reactions;Gut Health;Toxins;Longevity,null,null,ORGANIC_SEARCH,1,360.0,360.0
Breanne Murcek,One-Timer (2025),With Support,ND,AZ,11+ years,null,Podcast,Toxins;Longevity;Gut Health,Genova,1-3,PAID_SEARCH,1,360.0,360.0
Breanne Murcek,One-Timer (2025),With Support,NP,NE,null,null,Google Search,Gut Health;Toxins;Nutrients;Autoimmune;Cardiovascular Health;Food Reactions;Hormones;Longevity,null,null,DIRECT_TRAFFIC,1,360.0,360.0
Breanne Murcek,One-Timer (2025),With Support,NP,AZ,4-10 years,null,Google Search,Toxins;Longevity;Hormones;Gut Health;Cardiovascular Health,Diagnostic Solutions;Great Plans/Mosaic,11-20,DIRECT_TRAFFIC,1,360.0,360.0
Breanne Murcek,One-Timer (2025),With Support,DC,NE,4-10 years,Pay-for-Service,Social Media,Gut Health;Food Reactions;Toxins;Hormones;Nutrients;Infections;Autoimmune,Great Plans/Mosaic,null,EMAIL_MARKETING,1,360.0,360.0
Breanne Murcek,One-Timer (2025),No Support,Others,AZ,11+ years,Programs,Practitioner Referral,Infections;Longevity;Cardiovascular Health;Food Reactions;Nutrients;Hormones;Toxins;Autoimmune;Gut Health;Neural Health,null,1-3,EMAIL_MARKETING,1,355.89,355.89
Breanne Murcek,One-Timer (2025),No Support,ND,AZ,null,null,null,null,null,null,OFFLINE,2,330.0,165.0
Breanne Murcek,One-Timer (2025),No Support,MD,AZ,null,null,null,null,null,null,OFFLINE,1,320.0,320.0
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,0-3 years,Pay-for-Service,Google Search,Toxins;Nutrients;Longevity;Hormones,null,1-3,DIRECT_TRAFFIC,1,300.0,300.0
Breanne Murcek,One-Timer (2025),With Support,DC,NE,4-10 years,null,Practitioner Referral,Food Reactions;Gut Health;Nutrients,null,null,DIRECT_TRAFFIC,1,300.0,300.0
Breanne Murcek,One-Timer (2025),With Support,DO,AZ,null,null,Patient Requested Testing,Gut Health;Hormones;Longevity,null,null,DIRECT_TRAFFIC,1,300.0,300.0
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,4-10 years,Pay-for-Service,Conference/Event,Food Reactions;Gut Health;Longevity;Nutrients;Toxins,null,null,DIRECT_TRAFFIC,1,300.0,300.0
Breanne Murcek,One-Timer (2025),With Support,NP,AZ,0-3 years,Pay-for-Service,Practitioner Referral,Gut Health;Hormones;Toxins;Food Reactions,Dutch,1-3,DIRECT_TRAFFIC,1,300.0,300.0
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,11+ years,null,Patient Requested Testing,Neural Health;Toxins;Gut Health;Food Reactions;Cardiovascular Health;Autoimmune,IGeneX;Great Plans/Mosaic;Microbiome Labs,null,DIRECT_TRAFFIC,1,300.0,300.0
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,0-3 years,null,Patient Requested Testing,Gut Health;Cardiovascular Health;Neural Health;Food Reactions;Toxins;Hormones;Nutrients;Infections;Autoimmune;Longevity,Genova;Cell Science Systems;Diagnostic Solutions;IGeneX;Dutch;BiomeFX;ZRT;SpectraCell;Microbiome Labs;Doctors Data;Cyrex Labs;Great Plans/Mosaic;Boston Heart;Oxford/MRT,11-20,EMAIL_MARKETING,1,300.0,300.0
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,0-3 years,Programs (6 Month),Practitioner Referral,Infections;Longevity;Cardiovascular Health;Food Reactions;Nutrients;Hormones;Toxins;Autoimmune;Gut Health;Neural Health,Diagnostic Solutions;Dutch,1-3,DIRECT_TRAFFIC,1,300.0,300.0
Breanne Murcek,One-Timer (2025),With Support,NP,NE,11+ years,null,Conference/Event,Gut Health;Neural Health;Nutrients;Hormones;Toxins,Dutch;ZRT;Great Plans/Mosaic,1-3,DIRECT_TRAFFIC,1,300.0,300.0
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,null,null,Practitioner Referral,Food Reactions;Gut Health;Nutrients,Doctors Data;SpectraCell,null,DIRECT_TRAFFIC,1,300.0,300.0
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,0-3 years,null,Vibrant Sales Rep,Gut Health;Neural Health;Food Reactions;Toxins;Hormones;Nutrients;Infections;Autoimmune,Genova;Great Plans/Mosaic,null,DIRECT_TRAFFIC,1,300.0,300.0
Breanne Murcek,One-Timer (2025),No Support,Others,NE,4-10 years,null,Practitioner Referral,Gut Health;Hormones;Toxins;Autoimmune,null,1-3,DIRECT_TRAFFIC,1,280.7,280.7
Breanne Murcek,One-Timer (2025),No Support,MD,NE,null,null,null,null,null,null,OFFLINE,1,271.97,271.97
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,null,null,null,null,null,null,OFFLINE,1,270.0,270.0
Breanne Murcek,One-Timer (2025),With Support,MD,AZ,0-3 years,null,Practitioner Referral,Gut Health;Cardiovascular Health;Neural Health;Food Reactions;Toxins;Hormones;Nutrients;Infections;Autoimmune;Longevity,null,1-3,EMAIL_MARKETING,1,267.26,267.26
